datetime,matte_west,Power
4/30/2023 16:14,1017.975342,9.347520828
4/30/2023 16:14,1245.955811,9.379091263
4/30/2023 16:15,1150.989258,9.429337502
4/30/2023 16:15,1023.200806,9.480456352
4/30/2023 16:15,1125.952026,9.532712936
4/30/2023 16:15,1110.995483,9.558223724
4/30/2023 16:15,1114.998413,9.561223984
4/30/2023 16:15,1110.994385,9.567501068
4/30/2023 16:16,1131.906372,9.549951553
4/30/2023 16:16,1039.995239,9.507227898
4/30/2023 16:16,1071.985596,9.504589081
4/30/2023 16:16,1011.976624,9.499004364
4/30/2023 16:16,1079.935181,9.450995445
4/30/2023 16:16,1144.437012,9.434892654
4/30/2023 16:17,1324.001343,9.454734802
4/30/2023 16:17,1130.992554,9.461420059
4/30/2023 16:17,1176.997559,9.480033875
4/30/2023 16:17,1179.002808,9.470368385
4/30/2023 16:17,1008.995972,9.458510399
4/30/2023 16:17,1145.052002,9.461910248
4/30/2023 16:18,1110.995605,9.444447517
4/30/2023 16:18,1106,9.42954731
4/30/2023 16:18,1176.023926,9.423542976
4/30/2023 16:18,1040.95813,9.40734005
4/30/2023 16:18,1145.998169,9.394693375
4/30/2023 16:18,1140.000854,9.41400528
4/30/2023 16:19,1107.984619,9.430000305
4/30/2023 16:19,1000.501038,9.42347908
4/30/2023 16:19,1287.989258,9.400549889
4/30/2023 16:19,1119.983765,9.368727684
4/30/2023 16:19,1116.000977,9.312278748
4/30/2023 16:19,1095,9.24745369
4/30/2023 16:20,1141.999756,9.235711098
4/30/2023 16:20,1136.998901,9.239215851
4/30/2023 16:20,1105.987183,9.240963936
4/30/2023 16:20,1104,9.249745369
4/30/2023 16:20,1076.998779,9.259775162
4/30/2023 16:21,1333.994263,9.246629715
4/30/2023 16:21,1088.976685,9.227970123
4/30/2023 16:21,1132,9.218467712
4/30/2023 16:21,1141.997559,9.191066742
4/30/2023 16:21,1115.998657,9.149860382
4/30/2023 16:21,1058.998047,9.097719193
4/30/2023 16:22,1152.900513,9.043402672
4/30/2023 16:22,1016.996399,8.972974777
4/30/2023 16:22,1004.999817,8.899313927
4/30/2023 16:22,1005.990906,8.914826393
4/30/2023 16:22,1101.833618,8.939051628
4/30/2023 16:23,1032.998779,9.014528275
4/30/2023 16:23,1018.993958,9.023359299
4/30/2023 16:23,1373.671143,9.004002571
4/30/2023 16:23,1012.317993,9.01945591
4/30/2023 16:23,1299.00354,9.028320313
4/30/2023 16:23,1004.041504,9.049433708
4/30/2023 16:24,1003.136292,9.050316811
4/30/2023 16:24,1087.985596,9.031122208
4/30/2023 16:24,1170.879517,8.997397423
4/30/2023 16:24,1007.990967,9.014609337
4/30/2023 16:24,1096.99585,9.016113281
4/30/2023 16:25,1353.97937,8.942625999
4/30/2023 16:25,1236.137817,8.85774231
4/30/2023 16:25,1020.598694,8.8174963
4/30/2023 16:25,1000.91217,8.604413986
4/30/2023 16:25,1023.005798,8.466650963
4/30/2023 16:25,1366.991943,8.485720634
4/30/2023 16:26,1308.919556,8.58074379
4/30/2023 16:26,1160.430298,8.650464058
5/1/2023 0:26,1129.987061,10.30679321
5/1/2023 8:26,1131,9.757219315
5/1/2023 12:06,1153.989502,9.615202904
5/1/2023 12:08,1096.996338,9.335945129
5/1/2023 12:09,1238.712646,9.473398209
5/1/2023 12:09,1024.046265,9.547519684
5/1/2023 12:09,1021.994995,9.59773159
5/1/2023 12:09,1055.978027,9.610693932
5/1/2023 12:09,1005.99231,9.639140129
5/1/2023 12:09,1008.090698,9.629499435
5/1/2023 12:10,1153.994873,9.703100204
5/1/2023 12:10,1085.952393,9.821773529
5/1/2023 12:10,1177.994263,9.906762123
5/1/2023 12:10,1039.033569,9.958272934
5/1/2023 12:10,1078.999634,9.994099617
5/1/2023 12:10,1087.981934,10.02061558
5/1/2023 12:11,1005.600159,10.06357574
5/1/2023 12:11,1052.992798,10.11407471
5/1/2023 12:11,1025.085205,10.1006279
5/1/2023 12:11,1020.998413,10.05168724
5/1/2023 12:11,1002.99762,10.04507542
5/1/2023 12:12,1001.998779,10.07074738
5/1/2023 12:12,1093.843506,10.1054163
5/1/2023 12:12,1016.283447,10.1181736
5/1/2023 12:12,1029.941162,10.1304636
5/1/2023 12:12,1334.327759,10.125741
5/1/2023 12:13,1070.981812,10.15946674
5/1/2023 12:13,1071.905151,10.16548538
5/1/2023 12:13,1388.004761,10.17901993
5/1/2023 12:13,1081.965454,10.16375923
5/1/2023 12:13,1143.977661,10.16755581
5/1/2023 12:14,1123.981079,10.15186024
5/1/2023 12:14,1119.997559,10.16580105
5/1/2023 12:14,1147.997925,10.14390469
5/1/2023 12:14,1140.988037,10.15167999
5/1/2023 12:14,1270.890869,10.13088799
5/1/2023 12:14,1147.998047,10.13039589
5/1/2023 12:15,1062.013428,10.11849117
5/1/2023 12:15,1026.912598,10.13000202
5/1/2023 12:15,1121.99939,10.13749123
5/1/2023 12:15,1109.982056,10.143713
5/1/2023 12:15,1136.998535,10.14637947
5/1/2023 12:15,1120,10.14904594
5/1/2023 12:16,1127.992798,10.15340328
5/1/2023 12:16,1150.995972,10.16240311
5/1/2023 12:16,1135.926025,10.17567348
5/1/2023 12:16,1210.991211,10.15132427
5/1/2023 12:16,1093.006958,10.01594353
5/1/2023 12:16,1197.988647,9.947693825
5/1/2023 12:17,1103.992798,9.904079437
5/1/2023 12:17,1026.960815,9.872036934
5/1/2023 12:17,1164.991455,9.733296394
5/1/2023 12:17,1158.999146,9.577787399
5/1/2023 12:17,1102.490356,9.613946915
5/1/2023 12:18,1187.958008,9.663007736
5/1/2023 12:18,1180.517334,9.681241035
5/1/2023 12:18,1094.99585,9.661644936
5/1/2023 12:18,1157.026123,9.634121895
5/1/2023 12:18,1155.986816,9.611918449
5/1/2023 12:18,1120.991577,9.574663162
5/1/2023 12:19,1106.002686,9.590280533
5/1/2023 12:19,1116.98999,9.556997299
5/1/2023 12:19,1162.988647,9.537192345
5/1/2023 12:19,1224.038452,9.511799812
5/1/2023 12:19,1147.997437,9.507299423
5/1/2023 12:19,1083.016846,9.499705315
5/1/2023 12:20,1047.00354,9.486932755
5/1/2023 12:20,1041.97998,9.467453003
5/1/2023 12:20,1039.789673,9.416129112
5/1/2023 12:20,1201.157227,9.396264076
5/1/2023 12:20,1034.956543,9.37505722
5/1/2023 12:20,1161.990356,9.328158379
5/1/2023 12:21,1106.009033,9.27154541
5/1/2023 12:21,1122.966431,9.241926193
5/1/2023 12:21,1145.807739,9.236330986
5/1/2023 12:21,1167.372559,9.226316452
5/1/2023 12:21,1011.959412,9.198838234
5/1/2023 12:21,1139,9.124742508
5/1/2023 16:45,1231.993408,6.726237774
5/1/2023 16:45,1227.982056,6.703269958
5/1/2023 16:45,1150.967529,6.628194332
5/1/2023 16:45,1152.949585,6.642678261
5/1/2023 16:46,1100.896118,6.690051556
5/1/2023 16:46,1302,6.726551533
5/1/2023 16:46,1175.974487,6.714655399
5/1/2023 16:46,1229.950562,6.745881557
5/1/2023 16:46,1002.993225,6.791771889
5/1/2023 16:47,1296.98877,6.661662579
5/1/2023 16:47,1029.613159,6.651937962
5/1/2023 16:47,1190.005371,6.662105083
5/1/2023 16:48,1324,6.685943604
5/1/2023 16:48,1231.997681,6.689940929
5/1/2023 16:48,1256.439331,6.638768673
5/1/2023 16:48,1135.255249,6.462348461
5/1/2023 16:48,1110,6.472388744
5/1/2023 16:48,1102.992798,6.536371708
5/1/2023 16:49,1146.99939,6.583000183
5/1/2023 16:49,1029.75293,6.583000183
5/1/2023 16:49,1168.832275,6.583000183
5/1/2023 16:49,1107.985596,6.571225166
5/1/2023 16:51,1051.997559,6.431938648
5/1/2023 16:51,1138.007446,6.422942162
5/1/2023 16:52,1156.999268,6.43353653
5/1/2023 16:52,1043.290039,6.460826397
5/1/2023 16:52,1078.008789,6.480998039
5/1/2023 16:52,1118.998169,6.512761116
5/1/2023 16:52,1091.982422,6.492642403
5/1/2023 16:52,1341.776733,6.480474472
5/1/2023 16:53,1485.854126,6.512237549
5/1/2023 16:53,1316.046753,6.396653175
5/1/2023 16:53,1098.209229,6.048635483
5/1/2023 16:53,1128.999634,6.31492281
5/1/2023 16:53,1121.999756,6.403659344
5/1/2023 16:53,1132.99646,6.456478596
5/1/2023 16:54,1137.835083,6.485646725
5/1/2023 16:54,1094.003418,6.498019695
5/1/2023 16:54,1453.71521,6.519128799
5/1/2023 16:54,1025.012939,6.520205021
5/1/2023 16:54,1342.938599,6.542830944
5/1/2023 16:54,1159.999634,5.019333363
5/1/2023 16:55,1029.166748,0.045058917
5/1/2023 16:55,1136.943115,0.236086294
5/1/2023 16:55,1167.995605,0.427419633
5/1/2023 16:55,1172.998657,0.618752956
5/1/2023 16:55,1162.998779,0.81008631
5/1/2023 16:55,1170,1.001132607
5/1/2023 16:56,1143,1.404337764
5/1/2023 16:56,1237.985962,2.243330956
5/1/2023 16:56,1120.998657,2.214508295
5/1/2023 16:56,1150.809814,2.203353405
5/1/2023 16:56,1185.997559,2.204852819
5/1/2023 16:56,1244.950806,2.206352234
5/1/2023 16:57,1120.998779,2.207849264
5/1/2023 16:57,1142,2.210638046
5/1/2023 16:57,1092.840454,2.216468096
5/1/2023 16:57,1167,2.212654829
5/1/2023 16:57,1140.995972,2.185753345
5/1/2023 16:57,1218.99231,2.160424232
5/1/2023 16:58,1049.561279,2.178042173
5/1/2023 16:58,1165,2.189111233
5/1/2023 16:58,1201.349976,2.193866491
5/1/2023 16:58,1206.998535,2.198615074
5/1/2023 16:58,1195.074341,2.208638191
5/1/2023 16:59,1107.881592,2.217044592
5/1/2023 16:59,1025.035889,2.230075836
5/1/2023 16:59,1103.005981,2.244942427
5/1/2023 16:59,1229.985962,2.250965118
5/1/2023 16:59,1101.995239,2.263426542
5/1/2023 17:00,1161.992798,2.274178267
5/1/2023 17:00,1168.99231,2.281058073
5/1/2023 17:00,1290.996948,2.292170048
5/1/2023 17:00,1185.935181,2.299043417
5/1/2023 17:00,1009.378723,2.309761047
5/1/2023 17:00,1038.375,2.313012362
5/1/2023 17:01,1209.029541,2.316258669
5/1/2023 17:01,1022.956848,2.31951499
5/1/2023 17:01,1180.99585,2.322188616
5/1/2023 17:01,1200.97998,2.322988272
5/1/2023 17:01,1179.967896,2.323788166
5/1/2023 17:01,1157.96106,2.324587822
5/1/2023 17:02,1004.625122,2.327862978
5/1/2023 17:02,1133.998779,2.332233191
5/1/2023 17:02,1135.005249,2.324733019
5/1/2023 17:02,1345.998779,2.318057537
5/1/2023 17:02,1051.984009,2.313350916
5/1/2023 17:03,1099.959595,2.310473442
5/1/2023 17:03,1222.039063,2.314468861
5/1/2023 17:03,1200.973389,2.318092585
5/1/2023 17:03,1058.916138,2.325149298
5/1/2023 17:04,1005.999329,2.325785637
5/1/2023 17:04,1002.999878,2.326421976
5/1/2023 17:04,1026.958008,2.327058315
5/1/2023 17:04,1184.993774,2.327694654
5/1/2023 17:04,1137.994385,2.328330994
5/1/2023 17:04,1151.045044,2.328967333
5/1/2023 17:05,1318.997559,2.329603672
5/1/2023 17:05,1131.008057,2.33024025
5/1/2023 17:05,1199.78894,2.330876589
5/1/2023 17:05,1265.822021,2.331511736
5/1/2023 17:05,1090.296875,2.327580929
5/1/2023 17:05,1010.500732,2.317007065
5/1/2023 17:06,1098.905029,2.330660105
5/1/2023 17:06,1016.966431,2.333451509
5/1/2023 17:06,1005.992981,2.336251497
5/1/2023 17:06,1274.031982,2.339051485
5/1/2023 17:06,1184.957153,2.341855764
5/1/2023 17:06,1201.995483,2.343732834
5/1/2023 17:07,1066.27002,2.342589617
5/1/2023 17:07,1183.993652,2.3414464
5/1/2023 17:07,1154.993042,2.339160204
5/1/2023 17:07,1152.001587,2.338018894
5/1/2023 17:08,1170.009521,2.354537964
5/1/2023 17:09,1204.048462,2.354109526
5/1/2023 17:09,1260.999268,2.349786282
5/1/2023 17:09,1144.00415,2.33606267
5/1/2023 17:09,1253,2.336329222
5/1/2023 17:09,1240.996948,2.336596489
5/1/2023 17:10,1142.996582,2.337129354
5/1/2023 17:10,1145.946045,2.337395906
5/1/2023 17:10,1171.987549,2.337662697
5/1/2023 17:10,1056.619507,2.337929249
5/1/2023 17:10,1169.994019,2.338196039
5/1/2023 17:11,1180,2.338462114
5/2/2023 1:11,1143.052856,10.10739231
5/2/2023 2:31,1016.981323,10.28643417
5/2/2023 2:33,1152.001221,10.01908588
5/2/2023 2:33,1218.92749,9.960306168
5/2/2023 2:33,1037.047485,9.849370956
5/2/2023 2:33,1097.999756,9.777738571
5/2/2023 2:34,1260.036011,9.632971764
5/2/2023 2:34,1228.062744,9.460906982
5/2/2023 2:34,1000.582214,9.052898407
5/2/2023 2:35,1017.967773,8.667578697
5/2/2023 2:35,1080.860107,8.896080971
5/2/2023 2:36,1199.719482,8.621743202
5/2/2023 2:36,1185.930298,8.607960701
5/2/2023 2:36,1300.994019,8.729484558
5/2/2023 2:36,1161.948486,8.621429443
5/2/2023 2:36,1338.999146,8.379279137
5/2/2023 2:36,1293.965454,8.43758297
5/2/2023 2:37,1137.994019,8.482583046
5/2/2023 2:37,1066.977051,8.512081146
5/2/2023 2:37,1210.99585,8.44729805
5/2/2023 2:37,1182.914673,8.345887184
5/2/2023 2:38,1204.991577,8.383844376
5/2/2023 2:38,1185.973389,8.516798973
5/2/2023 2:38,1150.006226,9.038409233
5/2/2023 2:38,1000.583313,9.328165054
5/2/2023 2:38,1124.00061,9.473772049
5/2/2023 2:38,1127.000854,9.633018494
5/2/2023 2:39,1011.984436,9.706724167
5/2/2023 2:39,1132.012573,9.859185219
5/2/2023 2:39,1119.998169,9.924539566
5/2/2023 2:39,1037.956543,10.0275116
5/2/2023 2:39,1127.987549,10.05583572
5/2/2023 2:39,1146.979004,10.06083965
5/2/2023 2:40,1040.995972,10.05999374
5/2/2023 2:40,1064.981201,10.08550549
5/2/2023 2:40,1361.004761,10.10383511
5/2/2023 2:40,0,10.11367512
